num,data,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,qtd,soma,media
1019, 14/02/14,.,.,.,.,.,6,.,.,9,.,11,.,13,14,15,16,.,.,19,.,.,.,.,24,25,10,152, 15.20
1020, 17/02/14,1,.,.,4,.,6,.,8,.,10,.,.,.,14,.,.,17,.,.,.,.,22,23,.,25,10,130, 13.00
1021, 19/02/14,.,2,3,4,.,.,7,8,.,.,11,12,.,.,.,.,17,.,.,.,.,.,.,24,25,10,113, 11.30
1022, 21/02/14,.,2,.,.,.,6,.,.,.,.,11,12,13,.,15,.,17,.,19,20,.,.,23,.,.,10,138, 13.80
1023, 24/02/14,.,.,.,4,5,.,.,.,.,10,.,12,.,.,15,.,17,.,19,20,.,.,.,24,25,10,151, 15.10
1024, 26/02/14,.,.,3,.,5,6,.,8,.,.,.,.,.,.,15,16,.,18,19,.,.,.,.,24,25,10,139, 13.90
1025, 28/02/14,.,.,3,4,5,6,.,8,.,10,.,12,.,.,.,.,.,.,.,20,21,.,.,24,.,10,113, 11.30
1026, 05/03/14,.,2,3,4,.,.,.,8,9,10,.,.,13,.,.,.,17,.,.,.,.,22,.,.,25,10,113, 11.30
1027, 07/03/14,.,2,.,4,.,.,7,.,.,.,11,.,13,.,.,.,17,18,.,20,.,22,.,24,.,10,138, 13.80
1028, 10/03/14,1,2,3,.,.,.,.,.,.,.,.,12,13,14,15,.,.,18,.,.,21,22,.,.,.,10,121, 12.10
1029, 12/03/14,.,.,.,4,5,.,7,.,9,10,.,12,.,.,15,16,.,.,.,20,21,.,.,.,.,10,119, 11.90
1030, 14/03/14,.,.,.,.,5,6,7,.,.,.,.,12,13,14,.,.,.,.,.,.,21,22,.,24,25,10,149, 14.90
1031, 17/03/14,.,.,3,.,.,.,7,8,.,10,.,.,13,.,.,16,.,18,.,.,21,.,23,.,25,10,144, 14.40
1032, 19/03/14,.,.,.,.,5,.,7,.,9,.,.,12,.,.,15,.,.,.,19,.,21,22,.,24,25,10,159, 15.90
1033, 21/03/14,1,2,.,.,5,.,.,.,9,10,11,.,.,.,15,.,.,.,19,20,.,.,.,.,25,10,117, 11.70
1034, 24/03/14,1,.,.,.,5,.,7,.,9,.,11,.,.,.,15,16,.,.,.,.,.,22,.,24,25,10,135, 13.50
1035, 26/03/14,1,2,3,.,5,.,.,8,.,10,11,.,.,.,.,16,17,.,.,.,.,.,.,24,.,10,97, 9.70
1036, 28/03/14,1,2,3,.,.,6,.,8,.,.,.,.,13,.,15,16,.,.,.,.,.,.,23,.,25,10,112, 11.20
1037, 31/03/14,.,2,3,4,.,.,7,8,.,.,.,.,13,14,.,16,.,.,19,.,.,22,.,.,.,10,108, 10.80
1038, 02/04/14,1,.,3,4,5,.,.,.,.,.,11,12,.,14,15,.,.,.,.,.,.,22,23,.,.,10,110, 11.00
1039, 04/04/14,.,.,.,4,5,6,7,.,.,10,11,.,.,.,.,16,17,.,.,.,.,.,23,.,25,10,124, 12.40
1040, 07/04/14,.,.,3,.,5,.,7,.,.,.,11,.,.,14,15,.,17,18,19,.,.,.,.,24,.,10,133, 13.30
1041, 09/04/14,.,2,.,4,.,6,.,8,9,.,11,.,.,14,.,16,.,18,.,.,.,22,.,.,.,10,110, 11.00
1042, 11/04/14,.,2,.,4,5,.,.,.,.,.,.,12,13,.,.,.,17,18,.,20,.,.,23,.,25,10,139, 13.90
1043, 14/04/14,.,.,3,4,5,.,.,.,.,.,.,.,13,.,15,16,.,.,.,20,21,22,23,.,.,10,142, 14.20
1044, 16/04/14,1,.,3,.,.,.,.,.,9,.,.,.,13,14,.,16,.,18,19,.,21,22,.,.,.,10,136, 13.60
1045, 19/04/14,1,.,.,4,.,.,7,8,.,10,.,12,13,14,.,.,.,18,19,.,.,.,.,.,.,10,106, 10.60
1046, 23/04/14,1,2,.,.,.,6,.,.,9,10,.,.,.,.,15,16,17,.,19,.,.,.,.,24,.,10,119, 11.90
1047, 25/04/14,1,2,3,.,5,6,.,.,.,.,.,.,13,14,.,.,.,18,19,.,.,.,23,.,.,10,104, 10.40
1048, 28/04/14,.,.,.,4,.,.,.,8,.,.,11,12,13,14,.,.,.,.,19,.,.,22,23,24,.,10,150, 15.00
1049, 30/04/14,1,.,3,.,.,6,7,8,.,10,11,.,13,.,15,.,.,.,.,.,.,.,.,24,.,10,98, 9.80
1050, 02/05/14,.,2,3,.,5,.,.,8,9,.,11,.,.,14,.,.,.,18,.,20,.,.,23,.,.,10,113, 11.30
1051, 05/05/14,1,.,.,.,5,6,.,.,9,.,.,12,.,.,15,.,17,.,19,.,.,22,.,24,.,10,130, 13.00
1052, 07/05/14,.,2,.,.,.,.,7,.,9,.,.,12,13,14,15,.,.,.,19,.,.,22,.,.,25,10,138, 13.80
1053, 09/05/14,.,.,.,.,5,.,7,8,9,10,.,.,.,.,.,16,.,.,19,20,21,.,.,.,25,10,140, 14.00
1054, 12/05/14,1,.,.,.,.,.,7,8,.,10,11,.,.,14,.,.,.,.,19,.,21,22,23,.,.,10,136, 13.60
1055, 14/05/14,.,.,.,4,5,6,.,.,.,.,11,.,.,.,15,16,17,.,19,20,21,.,.,.,.,10,134, 13.40
1056, 16/05/14,1,.,3,.,.,.,7,.,.,.,.,12,13,.,.,16,17,.,.,20,.,.,.,24,25,10,138, 13.80
1057, 19/05/14,.,2,3,.,5,.,.,.,.,10,.,12,.,.,15,.,17,18,.,.,.,22,.,24,.,10,128, 12.80
1058, 21/05/14,1,2,3,.,.,.,.,8,.,10,11,.,.,14,15,.,.,.,19,.,.,.,23,.,.,10,106, 10.60
1059, 23/05/14,.,.,.,4,.,6,.,.,9,10,.,12,13,.,.,.,17,18,.,.,.,.,23,.,25,10,137, 13.70
1060, 26/05/14,.,.,3,.,.,6,.,.,9,10,11,12,.,.,.,.,.,18,19,.,.,.,.,24,25,10,137, 13.70
1061, 28/05/14,1,.,.,4,.,6,.,.,.,10,11,.,13,.,.,.,17,18,.,20,.,.,.,.,25,10,125, 12.50
1062, 30/05/14,1,2,.,.,.,6,.,.,.,10,.,12,.,14,.,.,.,18,.,.,21,22,.,24,.,10,130, 13.00
1063, 02/06/14,1,.,3,4,.,.,.,8,9,.,11,.,.,.,.,.,17,18,19,.,.,.,23,.,.,10,113, 11.30
1064, 04/06/14,1,.,.,4,5,6,.,.,.,.,.,12,13,.,.,.,17,.,.,20,.,22,23,.,.,10,123, 12.30
1065, 06/06/14,1,.,.,.,.,.,7,8,9,10,11,.,13,.,.,16,.,18,.,.,.,.,23,.,.,10,116, 11.60
1066, 09/06/14,1,.,3,.,.,.,7,8,9,.,.,12,13,.,15,.,.,.,.,20,.,.,.,.,25,10,113, 11.30
1067, 11/06/14,.,.,.,.,.,6,.,8,9,.,.,12,.,.,.,16,.,18,19,20,.,.,23,24,.,10,155, 15.50
1068, 13/06/14,1,.,3,4,5,.,.,8,9,.,.,12,.,.,.,.,.,.,19,.,.,.,23,.,25,10,109, 10.90
1069, 16/06/14,.,2,.,.,5,6,7,.,9,.,.,.,.,14,.,.,.,18,19,20,21,.,.,.,.,10,121, 12.10
1070, 18/06/14,1,2,3,.,5,6,7,8,.,.,.,.,.,14,15,.,17,.,.,.,.,.,.,.,.,10,78, 7.80
1071, 20/06/14,1,.,.,.,.,.,7,8,9,.,.,.,.,.,15,.,.,18,19,20,.,.,23,.,25,10,145, 14.50
1072, 23/06/14,.,.,.,.,.,6,.,8,.,10,11,12,.,.,.,16,.,18,19,.,21,.,.,24,.,10,145, 14.50
1073, 25/06/14,.,2,.,.,.,.,.,8,9,10,11,12,.,14,15,.,.,18,.,.,.,.,.,.,25,10,124, 12.40
1074, 27/06/14,.,2,3,.,5,6,.,.,.,.,.,12,.,14,15,16,.,18,19,.,.,.,.,.,.,10,110, 11.00
1075, 30/06/14,.,.,3,4,5,.,7,8,.,.,11,.,13,14,.,.,.,.,19,20,.,.,.,.,.,10,104, 10.40
1076, 02/07/14,1,2,3,.,5,6,7,8,.,.,.,.,.,.,.,.,.,.,19,.,.,.,23,24,.,10,98, 9.80
1077, 04/07/14,.,.,3,4,.,.,.,.,9,.,11,.,.,.,.,16,17,18,.,.,.,22,23,.,25,10,148, 14.80
1078, 07/07/14,1,.,3,.,.,.,.,8,.,.,.,12,.,14,15,16,.,.,19,20,.,22,.,.,.,10,130, 13.00
1079, 09/07/14,1,2,3,4,.,.,.,.,9,10,.,12,.,.,.,.,.,18,.,.,.,.,23,.,25,10,107, 10.70
1080, 11/07/14,1,.,.,4,.,.,7,8,9,.,.,.,13,.,.,.,.,18,19,20,.,.,.,24,.,10,123, 12.30
1081, 14/07/14,.,2,3,4,.,.,.,8,9,.,11,.,.,.,.,.,17,.,.,20,.,.,.,24,25,10,123, 12.30
1082, 16/07/14,1,2,.,4,5,6,.,8,.,.,.,12,.,14,.,.,.,.,.,20,.,.,.,.,25,10,97, 9.70
1083, 18/07/14,.,.,.,.,5,.,7,8,9,10,.,12,.,14,15,.,.,.,19,.,.,.,.,.,25,10,124, 12.40
1084, 21/07/14,.,.,.,.,.,.,.,8,.,.,11,12,.,14,15,16,.,.,19,20,.,22,23,.,.,10,160, 16.00
1085, 23/07/14,1,2,.,4,5,.,.,.,.,.,11,12,13,.,15,.,17,.,.,20,.,.,.,.,.,10,100, 10.00
1086, 25/07/14,1,.,3,.,.,6,.,8,9,.,11,.,.,14,.,16,.,.,.,20,.,.,.,.,25,10,113, 11.30
1087, 28/07/14,1,.,.,.,5,.,7,8,.,10,11,.,.,14,15,.,.,.,.,.,.,22,.,.,25,10,118, 11.80
1088, 30/07/14,.,.,.,4,.,.,.,8,.,.,11,.,.,14,15,16,17,.,.,.,21,.,.,24,25,10,155, 15.50
1089, 01/08/14,1,.,.,.,5,.,7,.,9,10,11,.,.,.,.,.,17,18,.,20,.,.,.,.,25,10,123, 12.30
1090, 04/08/14,1,2,.,4,.,6,7,.,.,.,.,12,.,.,.,16,.,.,19,.,.,.,23,.,25,10,115, 11.50
1091, 06/08/14,1,.,3,.,.,.,.,8,.,.,11,.,.,.,15,.,17,18,19,.,21,22,.,.,.,10,135, 13.50
1092, 08/08/14,1,2,3,.,.,6,7,.,.,10,.,.,.,.,.,16,17,.,.,.,21,.,23,.,.,10,106, 10.60
1093, 11/08/14,.,.,3,.,.,.,7,8,.,.,.,12,.,14,15,16,17,.,19,20,.,.,.,.,.,10,131, 13.10
1094, 13/08/14,.,.,.,.,.,.,7,.,.,.,11,.,13,.,15,.,17,18,.,20,21,.,23,24,.,10,169, 16.90
1095, 15/08/14,1,.,.,4,.,.,.,8,.,10,11,12,13,14,.,.,.,.,19,20,.,.,.,.,.,10,112, 11.20
1096, 18/08/14,.,.,3,.,5,6,.,.,9,.,11,.,.,.,.,16,17,18,19,.,.,.,.,24,.,10,128, 12.80
1097, 20/08/14,1,2,3,.,.,.,7,8,.,.,11,.,13,.,.,.,17,.,.,.,21,22,.,.,.,10,105, 10.50
1098, 22/08/14,1,2,.,.,.,6,.,.,9,.,.,.,13,.,.,.,17,.,19,20,21,22,.,.,.,10,130, 13.00
1099, 25/08/14,1,.,.,4,5,.,.,.,9,10,.,.,.,.,15,.,17,18,19,20,.,.,.,.,.,10,118, 11.80
1100, 27/08/14,1,2,3,4,.,.,.,8,.,.,.,.,13,.,.,.,17,.,.,.,21,22,.,.,25,10,116, 11.60
1101, 29/08/14,.,.,.,4,5,.,7,8,.,.,.,12,.,14,.,16,.,.,.,20,21,22,.,.,.,10,129, 12.90
1102, 07/09/14,1,.,.,4,.,.,7,.,9,10,11,.,13,.,.,16,17,.,.,.,.,.,.,.,25,10,113, 11.30
1103, 08/09/14,1,.,3,.,.,6,.,8,.,.,.,.,13,.,15,.,17,.,19,.,.,.,23,24,.,10,129, 12.90
1104, 10/09/14,1,.,3,4,.,.,7,.,.,10,.,12,.,.,.,.,17,.,.,20,.,.,.,24,25,10,123, 12.30
1105, 12/09/14,.,.,3,.,5,.,.,8,.,10,.,12,.,14,.,16,.,.,19,.,21,22,.,.,.,10,130, 13.00
1106, 15/09/14,1,.,.,.,5,6,7,8,.,.,.,.,.,.,.,.,17,18,.,20,.,22,.,.,25,10,129, 12.90
1107, 17/09/14,.,.,3,.,5,6,7,.,.,.,.,.,13,.,15,.,17,.,.,.,.,22,23,.,25,10,136, 13.60
1108, 19/09/14,.,.,3,.,.,6,.,.,.,10,11,.,.,.,15,16,.,18,19,20,.,.,23,.,.,10,141, 14.10
1109, 22/09/14,.,2,3,.,.,.,.,.,.,.,.,12,13,14,15,16,.,.,.,.,.,22,23,24,.,10,144, 14.40
1110, 24/09/14,.,.,.,.,5,.,7,8,.,.,11,12,13,14,.,16,.,.,.,.,21,.,23,.,.,10,130, 13.00
1111, 26/09/14,1,.,.,.,5,.,7,8,.,10,.,.,.,.,.,.,17,18,19,20,21,.,.,.,.,10,126, 12.60
1112, 29/09/14,.,.,.,4,5,.,.,.,9,10,11,.,.,14,.,.,.,.,19,.,21,.,23,.,25,10,141, 14.10
1113, 01/10/14,.,2,.,4,5,.,.,8,.,10,11,.,.,.,.,16,.,18,.,.,21,.,23,.,.,10,118, 11.80
1114, 03/10/14,.,.,.,.,.,.,7,.,9,.,.,.,13,14,.,16,17,.,.,.,21,.,23,24,25,10,169, 16.90
1115, 06/10/14,1,.,.,4,5,6,.,.,.,.,.,.,13,14,15,16,.,.,19,.,21,.,.,.,.,10,114, 11.40
1116, 08/10/14,.,.,.,.,.,.,7,8,.,10,11,.,13,14,.,16,.,.,19,20,.,.,23,.,.,10,141, 14.10
1117, 10/10/14,.,.,.,4,.,6,.,.,9,10,.,.,.,.,.,.,17,18,.,20,.,22,.,24,25,10,155, 15.50
1118, 13/10/14,.,.,3,4,.,.,7,.,9,.,.,12,.,.,.,16,17,18,19,.,.,22,.,.,.,10,127, 12.70
1119, 15/10/14,.,.,.,4,.,.,.,.,9,.,11,.,13,.,.,16,.,.,19,.,21,22,.,24,25,10,164, 16.40
1120, 17/10/14,1,.,3,.,.,.,7,.,.,.,11,.,.,.,15,.,.,.,.,20,21,22,23,.,25,10,148, 14.80
1121, 20/10/14,.,.,3,.,.,.,7,.,.,10,.,.,13,14,15,16,.,.,19,.,21,.,.,24,.,10,142, 14.20
1122, 22/10/14,1,.,.,4,5,6,.,8,9,.,.,.,.,.,15,.,17,18,.,.,.,22,.,.,.,10,105, 10.50
1123, 24/10/14,1,.,3,.,5,.,.,.,9,.,.,12,.,14,.,.,.,18,.,20,21,.,.,.,25,10,128, 12.80
1124, 27/10/14,.,2,.,.,.,.,7,.,9,.,11,.,.,14,.,16,17,18,.,20,.,.,23,.,.,10,137, 13.70
1125, 29/10/14,.,2,.,.,5,.,7,8,.,10,.,.,.,14,.,.,.,.,19,20,.,.,23,24,.,10,132, 13.20
1126, 31/10/14,1,2,.,4,.,.,.,.,9,10,11,.,.,14,15,.,.,.,.,20,21,.,.,.,.,10,107, 10.70
1127, 03/11/14,.,2,.,.,5,.,7,.,.,10,.,12,.,.,.,.,.,18,19,20,21,.,.,.,25,10,139, 13.90
1128, 05/11/14,.,.,.,.,5,.,.,8,9,.,.,.,13,.,15,.,.,18,19,.,21,22,23,.,.,10,153, 15.30
1129, 07/11/14,1,.,.,.,.,6,.,.,9,10,11,.,.,14,15,.,.,.,.,20,.,.,.,24,25,10,135, 13.50
1130, 10/11/14,.,.,3,4,.,6,7,.,9,.,.,.,.,.,.,16,.,18,19,.,21,.,23,.,.,10,126, 12.60
1131, 12/11/14,1,.,.,.,5,.,7,8,9,10,11,.,13,.,.,.,.,18,.,.,.,.,23,.,.,10,105, 10.50
1132, 14/11/14,.,.,3,4,5,.,.,.,.,10,.,.,.,.,15,16,.,18,19,20,.,.,.,.,25,10,135, 13.50
1133, 17/11/14,1,.,3,.,.,.,.,.,.,.,11,.,.,.,15,.,17,.,19,20,21,22,23,.,.,10,152, 15.20
1134, 19/11/14,.,.,3,.,5,6,7,.,9,.,.,.,.,.,.,16,.,.,19,.,21,22,.,24,.,10,132, 13.20
1135, 21/11/14,1,2,.,.,.,6,7,.,.,.,11,.,13,14,.,.,.,.,.,20,21,22,.,.,.,10,117, 11.70
1136, 24/11/14,.,.,3,4,.,.,.,8,.,.,.,12,13,14,.,16,.,.,.,20,.,.,23,.,25,10,138, 13.80
1137, 26/11/14,1,.,3,.,.,6,.,.,.,.,.,.,13,14,.,16,17,18,.,.,.,22,.,24,.,10,134, 13.40
1138, 28/11/14,.,.,.,4,.,.,.,8,9,.,.,12,.,14,.,.,17,.,19,.,.,.,23,24,25,10,155, 15.50
1139, 01/12/14,.,.,.,4,5,.,7,8,9,10,.,12,.,.,.,.,.,.,.,20,.,.,23,24,.,10,122, 12.20
1140, 03/12/14,1,2,.,.,.,.,.,.,9,.,11,12,13,14,.,16,17,.,.,.,.,22,.,.,.,10,117, 11.70
1141, 05/12/14,1,2,3,4,.,.,7,8,.,.,.,.,.,14,.,.,.,.,19,20,21,.,.,.,.,10,99, 9.90
1142, 08/12/14,1,.,3,.,5,6,.,.,.,.,11,.,.,14,.,.,17,18,.,.,21,.,.,.,25,10,121, 12.10
1143, 10/12/14,.,2,.,.,5,.,7,8,9,.,.,.,.,.,15,.,.,.,19,20,21,22,.,.,.,10,128, 12.80
1144, 12/12/14,1,.,.,.,5,.,.,.,9,.,11,12,.,.,15,16,.,.,.,20,21,22,.,.,.,10,132, 13.20
1145, 15/12/14,1,2,.,.,.,.,7,.,.,10,.,12,.,.,.,.,.,.,19,20,21,22,.,.,25,10,139, 13.90
1146, 17/12/14,1,.,.,.,.,6,.,8,9,10,.,12,.,14,.,16,.,.,.,20,.,.,23,.,.,10,119, 11.90
1147, 19/12/14,.,2,3,4,5,.,.,.,.,10,.,.,13,.,.,.,17,.,.,.,21,.,23,24,.,10,122, 12.20
1148, 22/12/14,.,2,.,.,.,.,7,8,.,.,11,12,.,.,15,.,.,.,.,.,21,22,23,.,25,10,146, 14.60
1149, 24/12/14,.,.,.,4,5,.,.,.,9,.,11,.,13,14,.,16,.,.,.,20,.,.,.,24,25,10,141, 14.10
1150, 26/12/14,1,2,3,4,.,6,.,.,.,10,.,.,.,.,.,16,.,.,19,.,21,.,.,.,25,10,107, 10.70
1151, 29/12/14,.,2,.,4,5,6,.,8,.,.,.,.,13,.,.,.,17,18,19,.,.,.,23,.,.,10,115, 11.50
1152, 31/12/14,1,2,.,.,.,6,.,.,.,.,11,.,13,14,15,.,17,.,.,.,.,.,23,24,.,10,126, 12.60
1153, 02/01/15,.,.,.,4,.,.,7,.,.,10,11,.,.,14,.,16,17,.,.,.,21,22,23,.,.,10,145, 14.50
1154, 05/01/15,.,2,.,.,.,6,7,8,9,.,.,12,.,14,.,.,.,18,.,20,.,22,.,.,.,10,118, 11.80
1155, 07/01/15,.,.,.,.,5,6,7,.,.,10,11,.,.,14,.,.,17,.,.,20,21,.,23,.,.,10,134, 13.40
1156, 09/01/15,.,2,.,.,5,.,.,8,9,10,.,.,.,.,.,16,.,18,19,20,.,.,23,.,.,10,130, 13.00
1157, 12/01/15,1,.,3,.,.,.,.,.,9,10,.,.,.,14,.,.,17,.,19,20,.,.,23,.,25,10,141, 14.10
1158, 14/01/15,1,.,.,4,.,6,.,8,9,.,11,12,.,.,.,.,.,18,.,.,21,.,23,.,.,10,113, 11.30
1159, 16/01/15,.,.,.,.,5,.,7,.,.,10,11,12,13,.,.,.,.,18,19,20,21,.,.,.,.,10,136, 13.60
1160, 19/01/15,1,.,3,.,.,.,.,.,9,.,.,12,13,14,.,.,.,.,19,20,.,.,23,24,.,10,138, 13.80
1161, 21/01/15,.,.,3,.,.,.,7,.,9,.,.,12,13,14,.,16,.,.,.,20,21,.,23,.,.,10,138, 13.80
1162, 23/01/15,.,2,.,.,5,6,.,8,.,10,.,12,.,14,.,16,17,.,.,.,.,22,.,.,.,10,112, 11.20
1163, 26/01/15,1,.,3,4,5,.,.,8,.,10,.,.,.,.,15,.,.,18,.,.,.,22,.,.,25,10,111, 11.10
1164, 28/01/15,1,2,.,.,.,6,7,.,9,.,.,12,.,14,.,16,.,18,19,.,.,.,.,.,.,10,104, 10.40
1165, 30/01/15,.,.,.,4,.,6,7,.,.,.,11,.,13,14,.,16,.,.,.,20,.,.,23,24,.,10,138, 13.80
1166, 02/02/15,1,.,3,.,.,.,7,8,.,.,11,.,13,.,.,16,.,.,.,.,.,22,23,.,25,10,129, 12.90
1167, 04/02/15,.,.,3,.,.,6,.,.,.,10,.,.,13,.,.,.,17,.,19,20,.,22,.,24,25,10,159, 15.90
1168, 06/02/15,.,2,.,.,.,6,.,.,.,.,.,12,.,14,15,.,17,18,.,20,21,22,.,.,.,10,147, 14.70
1169, 09/02/15,1,.,.,.,5,6,.,.,.,10,11,.,13,14,.,.,.,.,19,20,.,.,23,.,.,10,122, 12.20
1170, 11/02/15,.,.,3,.,5,6,.,.,9,.,11,12,.,14,.,.,17,.,.,.,.,.,23,24,.,10,124, 12.40
1171, 13/02/15,.,2,3,4,5,6,.,.,9,10,.,.,.,.,.,.,.,.,19,.,.,.,.,24,25,10,107, 10.70
1172, 18/02/15,1,.,3,4,5,.,7,.,.,.,.,.,.,.,15,.,17,18,.,.,21,22,.,.,.,10,113, 11.30
1173, 20/02/15,.,.,3,.,.,6,.,.,.,10,.,12,13,.,15,.,17,.,.,.,.,.,23,24,25,10,148, 14.80
1174, 23/02/15,.,.,.,4,.,.,7,.,.,.,.,12,.,14,.,16,.,.,.,20,21,22,.,24,25,10,165, 16.50
1175, 25/02/15,.,2,.,.,5,6,7,.,9,.,11,.,.,.,.,16,17,18,.,.,.,22,.,.,.,10,113, 11.30
1176, 27/02/15,1,.,.,4,.,6,.,8,9,.,.,.,.,14,.,.,17,.,.,.,21,22,.,24,.,10,126, 12.60
1177, 02/03/15,1,.,.,4,.,.,7,.,.,.,.,.,13,14,15,.,.,18,19,.,21,.,.,24,.,10,136, 13.60
1178, 04/03/15,.,2,3,.,5,6,.,.,.,10,.,.,13,14,15,.,.,.,.,.,.,22,.,.,25,10,115, 11.50
1179, 06/03/15,.,.,.,4,.,.,.,.,.,10,11,12,.,14,.,16,17,.,.,.,.,22,23,24,.,10,153, 15.30
1180, 09/03/15,.,.,3,4,5,.,.,.,.,.,.,12,.,.,.,16,17,18,.,.,21,.,.,24,25,10,145, 14.50
1181, 11/03/15,1,2,.,.,.,.,.,.,.,10,.,12,.,.,15,16,17,18,19,.,.,.,.,.,25,10,135, 13.50
1182, 13/03/15,1,2,.,4,5,.,.,.,9,.,11,.,.,14,15,.,17,.,.,.,.,.,23,.,.,10,101, 10.10
1183, 16/03/15,.,2,.,.,5,6,7,8,.,10,.,12,.,.,.,.,17,.,.,.,21,.,23,.,.,10,111, 11.10
1184, 18/03/15,1,.,3,.,5,.,.,8,9,.,.,.,13,.,15,.,.,.,.,.,.,22,23,24,.,10,123, 12.30
1185, 20/03/15,1,2,.,4,.,.,.,8,.,10,11,12,.,.,15,.,17,.,.,20,.,.,.,.,.,10,100, 10.00
1186, 23/03/15,.,.,3,.,.,.,7,8,.,10,.,12,13,.,.,.,17,.,19,.,21,.,.,.,25,10,135, 13.50
1187, 25/03/15,.,.,3,.,5,6,.,.,9,.,.,.,13,.,15,.,17,18,.,20,.,.,.,24,.,10,130, 13.00
1188, 27/03/15,.,.,3,.,.,.,7,.,9,.,11,.,.,.,15,16,17,.,19,.,21,.,.,.,25,10,143, 14.30
1189, 30/03/15,1,2,.,.,.,6,7,.,.,10,11,.,.,.,.,16,.,.,.,.,.,22,23,24,.,10,122, 12.20
1190, 01/04/15,1,.,.,.,5,.,7,8,.,.,.,12,13,.,.,.,.,18,19,20,.,.,.,24,.,10,127, 12.70
1191, 04/04/15,.,.,.,4,.,6,.,8,9,.,11,.,.,.,15,.,.,.,19,20,21,.,23,.,.,10,136, 13.60
1192, 06/04/15,.,.,.,.,.,.,7,8,.,10,.,.,.,14,.,.,17,18,.,.,.,22,23,24,25,10,168, 16.80
1193, 08/04/15,.,2,3,.,5,6,.,.,.,.,11,12,.,.,.,16,17,.,.,.,21,.,.,24,.,10,117, 11.70
1194, 10/04/15,1,.,3,.,5,6,7,.,.,.,11,.,13,14,.,.,.,.,.,20,21,.,.,.,.,10,101, 10.10
1195, 13/04/15,.,2,3,4,.,.,7,8,.,.,.,.,13,.,.,16,.,.,.,.,21,.,23,24,.,10,121, 12.10
1196, 15/04/15,.,.,3,.,5,.,.,.,.,10,.,.,13,14,15,.,.,.,.,.,21,22,.,24,25,10,152, 15.20
1197, 17/04/15,.,2,3,.,.,.,.,.,9,10,.,12,.,.,15,.,.,.,19,.,21,22,23,.,.,10,136, 13.60
1198, 20/04/15,.,2,.,.,5,.,.,8,.,.,.,12,13,14,.,16,.,18,19,.,.,.,.,24,.,10,131, 13.10
1199, 22/04/15,.,.,.,.,.,.,7,8,9,.,11,12,13,.,.,.,17,18,.,20,.,.,23,.,.,10,138, 13.80
1200, 24/04/15,1,2,.,.,.,.,.,.,9,.,.,.,13,.,.,.,17,18,19,20,21,.,23,.,.,10,143, 14.30
1201, 27/04/15,1,2,3,4,.,.,7,8,.,.,.,12,13,.,15,.,17,.,.,.,.,.,.,.,.,10,82, 8.20
1202, 29/04/15,1,.,.,.,5,6,7,.,9,.,11,12,.,.,15,.,.,.,.,.,21,22,.,.,.,10,109, 10.90
1203, 02/05/15,.,.,.,4,.,.,7,8,9,10,.,.,.,.,.,16,.,18,19,20,21,.,.,.,.,10,132, 13.20
1204, 04/05/15,.,.,3,4,.,6,.,.,.,10,11,.,.,14,.,.,17,18,.,.,.,.,.,24,25,10,132, 13.20
1205, 06/05/15,.,2,.,4,5,.,7,.,.,10,.,.,13,.,15,16,.,.,19,.,.,.,23,.,.,10,114, 11.40
1206, 08/05/15,.,2,.,4,.,6,.,8,9,.,.,12,.,.,.,16,17,.,19,20,.,.,.,.,.,10,113, 11.30
1207, 11/05/15,.,2,.,.,5,6,.,8,.,.,.,.,.,.,.,16,17,.,.,20,.,22,23,.,25,10,144, 14.40
1208, 13/05/15,.,.,.,.,.,6,7,8,9,.,.,12,13,.,.,16,17,.,.,.,21,.,23,.,.,10,132, 13.20
1209, 15/05/15,1,2,.,.,.,6,.,.,.,.,.,12,13,.,.,.,17,.,.,.,21,22,23,.,25,10,142, 14.20
1210, 18/05/15,.,.,3,.,5,6,7,.,9,.,.,12,.,14,.,.,17,.,.,.,.,.,23,24,.,10,120, 12.00
1211, 20/05/15,.,.,.,4,.,6,.,8,9,.,.,.,.,14,.,.,.,18,19,.,21,22,.,.,25,10,146, 14.60
1212, 22/05/15,.,.,.,4,.,.,.,.,.,.,11,12,13,14,.,.,.,.,19,.,21,22,23,.,25,10,164, 16.40
1213, 25/05/15,1,.,.,4,.,.,.,.,.,.,11,12,13,.,15,16,.,.,19,.,21,22,.,.,.,10,134, 13.40
1214, 27/05/15,.,.,.,.,.,6,.,.,.,10,11,12,.,.,15,16,17,.,.,.,.,22,.,24,25,10,158, 15.80
1215, 29/05/15,1,2,.,4,5,6,.,8,.,10,.,.,.,.,.,.,.,.,19,.,.,.,23,.,25,10,103, 10.30
1216, 01/06/15,.,.,.,4,5,6,.,8,9,.,11,.,13,.,.,16,.,.,19,.,.,.,.,.,25,10,116, 11.60
1217, 03/06/15,.,2,.,4,5,.,.,.,.,.,.,.,.,14,15,16,.,18,.,.,21,22,23,.,.,10,140, 14.00
1218, 05/06/15,.,.,.,.,.,6,.,8,.,.,.,12,.,.,15,16,17,.,19,.,.,22,.,24,25,10,164, 16.40
1219, 08/06/15,1,.,.,.,.,.,7,.,.,.,11,12,13,.,15,.,17,18,.,.,21,.,.,24,.,10,139, 13.90
